light ,temperature ,humidity ,comfortable
   74 ,      28.42 ,   52.57 ,          1
   50 ,      28.41 ,   52.59 ,          1
   50 ,      28.41 ,   52.59 ,          1
   50 ,      28.41 ,   52.62 ,          1
   50 ,      28.41 ,   52.62 ,          1
   50 ,      28.38 ,   52.62 ,          1
   50 ,      28.41 ,   52.64 ,          1
   52 ,      28.38 ,   52.65 ,          1
   52 ,      28.41 ,   52.67 ,          1
   52 ,      28.38 ,   52.67 ,          1
   52 ,      28.38 ,   52.67 ,          1
   55 ,      28.37 ,   52.69 ,          1
   55 ,      28.38 ,   52.69 ,          1
   42 ,      28.37 ,   52.69 ,          1
   42 ,      28.37 ,   52.69 ,          1
   80 ,      28.37 ,   52.69 ,          1
   80 ,      28.36 ,   52.71 ,          1
   65 ,      28.34 ,   52.71 ,          1
   65 ,      28.36 ,   52.71 ,          1
   64 ,      28.34 ,   52.71 ,          1
   64 ,      28.36 ,   52.71 ,          1
   59 ,      28.34 ,   52.73 ,          1
   59 ,      28.36 ,   52.73 ,          1
   57 ,      28.34 ,   52.73 ,          1
   57 ,      28.34 ,   52.73 ,          1
   52 ,      28.34 ,   52.73 ,          1
   52 ,      28.33 ,   52.73 ,          1
   55 ,      28.33 ,   52.75 ,          1
   55 ,      28.33 ,   52.75 ,          1
   56 ,      28.32 ,   52.75 ,          1
   56 ,      28.32 ,   52.75 ,          1
   50 ,      28.3  ,   52.75 ,          1
   50 ,      28.32 ,   52.77 ,          1
   54 ,      28.32 ,   52.75 ,          1
   54 ,      28.3  ,   52.75 ,          1
   53 ,      28.3  ,   52.79 ,          1
   53 ,      28.3  ,   52.79 ,          1
   49 ,      28.3  ,   52.79 ,          1
   49 ,      28.3  ,   52.79 ,          1
   47 ,      28.29 ,   52.79 ,          1
   47 ,      28.3  ,   52.81 ,          1
   45 ,      28.29 ,   52.79 ,          1
   45 ,      28.29 ,   52.79 ,          1
   49 ,      28.29 ,   52.79 ,          1
   49 ,      28.27 ,   52.79 ,          1
   38 ,      28.27 ,   52.79 ,          1
   38 ,      28.27 ,   52.79 ,          1
   47 ,      28.26 ,   52.79 ,          1
   47 ,      28.27 ,   52.79 ,          1
   33 ,      28.26 ,   52.79 ,          1
   33 ,      28.26 ,   52.79 ,          1
   47 ,      28.26 ,   52.79 ,          1
   47 ,      28.26 ,   52.79 ,          1
   25 ,      28.26 ,   52.79 ,          1
   25 ,      28.26 ,   52.77 ,          1
   41 ,      28.25 ,   52.78 ,          1
   41 ,      28.25 ,   52.79 ,          1
   31 ,      28.23 ,   52.78 ,          1
   31 ,      28.25 ,   52.79 ,          1
   48 ,      28.23 ,   52.8  ,          1
   48 ,      28.23 ,   52.82 ,          1
   31 ,      28.22 ,   52.84 ,          1
   31 ,      28.23 ,   52.84 ,          1
   50 ,      28.23 ,   52.86 ,          1
   50 ,      28.23 ,   52.9  ,          1
   31 ,      28.22 ,   52.91 ,          1
   31 ,      28.22 ,   52.91 ,          1
   51 ,      28.21 ,   52.93 ,          1
   51 ,      28.21 ,   52.95 ,          1
   24 ,      28.21 ,   52.95 ,          1
   24 ,      28.21 ,   52.95 ,          1
   44 ,      28.19 ,   52.95 ,          1
   44 ,      28.19 ,   52.95 ,          1
   16 ,      28.19 ,   52.95 ,          0
   16 ,      28.19 ,   52.95 ,          0
   31 ,      28.19 ,   52.95 ,          1
   31 ,      28.19 ,   52.95 ,          1
   14 ,      28.18 ,   52.95 ,          0
   14 ,      28.18 ,   52.95 ,          0
   19 ,      28.16 ,   52.94 ,          0
   19 ,      28.18 ,   52.95 ,          0
   22 ,      28.18 ,   52.95 ,          1
   22 ,      28.18 ,   52.96 ,          1
   11 ,      28.18 ,   52.97 ,          0
   11 ,      28.16 ,   52.96 ,          0
   24 ,      28.15 ,   52.98 ,          1
   24 ,      28.16 ,   52.98 ,          1
    8 ,      28.15 ,   52.98 ,          0
    8 ,      28.16 ,   52.99 ,          0
   29 ,      28.15 ,   52.99 ,          1
   29 ,      28.16 ,   53.01 ,          1
    8 ,      28.15 ,   53.01 ,          0
    8 ,      28.15 ,   53.01 ,          0
   28 ,      28.14 ,   53.01 ,          1
   28 ,      28.14 ,   53.03 ,          1
    9 ,      28.12 ,   53.03 ,          0
    9 ,      28.12 ,   53.03 ,          0
   25 ,      28.14 ,   53.03 ,          1
   25 ,      28.14 ,   53.05 ,          1
   13 ,      28.12 ,   53.05 ,          0
   13 ,      28.12 ,   53.05 ,          0
   18 ,      28.12 ,   53.05 ,          0
   18 ,      28.12 ,   53.05 ,          0
   15 ,      28.12 ,   53.05 ,          0
   15 ,      28.12 ,   53.05 ,          0
   11 ,      28.11 ,   53.05 ,          0
   11 ,      28.11 ,   53.05 ,          0
   25 ,      28.11 ,   53.05 ,          1
   25 ,      28.1  ,   53.04 ,          1
    9 ,      28.11 ,   53.06 ,          0
    9 ,      28.11 ,   53.06 ,          0
   28 ,      28.1  ,   53.06 ,          1
   28 ,      28.1  ,   53.06 ,          1
    5 ,      28.08 ,   53.09 ,          0
    5 ,      28.1  ,   53.09 ,          0
   10 ,      28.08 ,   53.11 ,          0
   10 ,      28.08 ,   53.11 ,          0
    4 ,      28.07 ,   53.13 ,          0
    4 ,      28.07 ,   53.13 ,          0
    6 ,      28.07 ,   53.15 ,          0
    6 ,      28.07 ,   53.15 ,          0
    6 ,      28.06 ,   53.17 ,          0
    6 ,      28.06 ,   53.17 ,          0
    5 ,      28.06 ,   53.18 ,          0
    5 ,      28.04 ,   53.2  ,          0
    5 ,      28.04 ,   53.2  ,          0
    5 ,      28.04 ,   53.2  ,          0
   84 ,      28.04 ,   53.22 ,          1
   84 ,      28.06 ,   53.24 ,          1
  147 ,      28.04 ,   53.23 ,          1
  147 ,      28.04 ,   53.27 ,          1
   54 ,      28.03 ,   53.29 ,          1
   54 ,      28.01 ,   53.31 ,          1
  148 ,      28.01 ,   53.31 ,          1
  148 ,      28.01 ,   53.34 ,          1
  167 ,      28.01 ,   53.34 ,          1
  167 ,      28.0  ,   53.38 ,          1
   64 ,      27.99 ,   53.41 ,          1
   64 ,      27.99 ,   53.43 ,          1
  171 ,      27.99 ,   53.47 ,          1
  171 ,      27.99 ,   53.49 ,          1
  120 ,      27.97 ,   53.52 ,          1
  120 ,      27.99 ,   53.52 ,          1
  173 ,      27.97 ,   53.54 ,          1
  173 ,      27.96 ,   53.55 ,          1
  132 ,      27.96 ,   53.57 ,          1
  132 ,      27.96 ,   53.57 ,          1
  113 ,      27.95 ,   53.59 ,          1
  113 ,      27.95 ,   53.59 ,          1
  172 ,      27.93 ,   53.61 ,          1
  172 ,      27.93 ,   53.61 ,          1
  158 ,      27.93 ,   53.62 ,          1
  158 ,      27.93 ,   53.62 ,          1
  134 ,      27.92 ,   53.63 ,          1
  134 ,      27.93 ,   53.63 ,          1
  166 ,      27.91 ,   53.67 ,          1
  166 ,      27.92 ,   53.67 ,          1
  118 ,      27.91 ,   53.7  ,          1
  118 ,      27.91 ,   53.72 ,          1
  167 ,      27.91 ,   53.72 ,          1
  167 ,      27.89 ,   53.73 ,          1
   98 ,      27.89 ,   53.73 ,          1
   98 ,      27.89 ,   53.73 ,          1
  118 ,      27.88 ,   53.75 ,          1
  118 ,      27.88 ,   53.75 ,          1
  176 ,      27.86 ,   53.77 ,          1
  176 ,      27.88 ,   53.77 ,          1
  161 ,      27.86 ,   53.77 ,          1
  161 ,      27.88 ,   53.77 ,          1
  179 ,      27.86 ,   53.77 ,          1
  179 ,      27.86 ,   53.77 ,          1
  119 ,      27.86 ,   53.79 ,          1
  119 ,      27.86 ,   53.79 ,          1
  164 ,      27.85 ,   53.79 ,          1
  164 ,      27.85 ,   53.81 ,          1
  140 ,      27.84 ,   53.81 ,          1
  140 ,      27.85 ,   53.81 ,          1
  168 ,      27.82 ,   53.83 ,          1
  168 ,      27.84 ,   53.83 ,          1
  128 ,      27.84 ,   53.84 ,          1
  128 ,      27.84 ,   53.84 ,          1
  147 ,      27.82 ,   53.84 ,          1
  147 ,      27.82 ,   53.84 ,          1
  169 ,      27.82 ,   53.86 ,          1
  169 ,      27.82 ,   53.86 ,          1
  143 ,      27.82 ,   53.85 ,          1
  143 ,      27.82 ,   53.88 ,          1
  157 ,      27.81 ,   53.88 ,          1
  157 ,      27.81 ,   53.88 ,          1
  160 ,      27.81 ,   53.89 ,          1
  160 ,      27.81 ,   53.89 ,          1
  128 ,      27.81 ,   53.89 ,          1
  128 ,      27.8  ,   53.91 ,          1
  173 ,      27.8  ,   53.93 ,          1
  173 ,      27.78 ,   53.94 ,          1
   87 ,      27.78 ,   53.94 ,          1
   87 ,      27.78 ,   53.94 ,          1
  171 ,      27.78 ,   53.96 ,          1
  171 ,      27.78 ,   53.96 ,          1
  111 ,      27.77 ,   53.96 ,          1
  111 ,      27.77 ,   53.98 ,          1
  149 ,      27.77 ,   53.98 ,          1
  149 ,      27.77 ,   54.0  ,          1
  113 ,      27.76 ,   54.04 ,          1
  113 ,      27.77 ,   54.05 ,          1
  133 ,      27.77 ,   54.05 ,          1
  133 ,      27.77 ,   54.06 ,          1
  148 ,      27.76 ,   54.06 ,          1
  148 ,      27.77 ,   54.08 ,          1
   98 ,      27.74 ,   54.08 ,          1
   98 ,      27.74 ,   54.08 ,          1
  182 ,      27.74 ,   54.1  ,          1
  182 ,      27.73 ,   54.1  ,          1
  130 ,      27.74 ,   54.12 ,          1
  130 ,      27.73 ,   54.12 ,          1
  159 ,      27.74 ,   54.13 ,          1
  159 ,      27.73 ,   54.13 ,          1
  104 ,      27.73 ,   54.15 ,          1
  104 ,      27.73 ,   54.17 ,          1
  145 ,      27.71 ,   54.17 ,          1
  145 ,      27.73 ,   54.17 ,          1
  163 ,      27.71 ,   54.19 ,          1
  163 ,      27.71 ,   54.2  ,          1
  189 ,      27.71 ,   54.2  ,          1
  189 ,      27.71 ,   54.2  ,          1
  101 ,      27.7  ,   54.22 ,          1
  101 ,      27.71 ,   54.22 ,          1
  168 ,      27.71 ,   54.24 ,          1
  168 ,      27.71 ,   54.24 ,          1
  133 ,      27.69 ,   54.26 ,          1
  133 ,      27.69 ,   54.26 ,          1
  163 ,      27.69 ,   54.28 ,          1
  163 ,      27.69 ,   54.28 ,          1
  105 ,      27.69 ,   54.29 ,          1
  105 ,      27.69 ,   54.29 ,          1
  163 ,      27.67 ,   54.31 ,          1
  163 ,      27.67 ,   54.31 ,          1
  113 ,      27.67 ,   54.31 ,          1
  113 ,      27.67 ,   54.33 ,          1
  156 ,      27.67 ,   54.33 ,          1
  156 ,      27.66 ,   54.34 ,          1
  108 ,      27.66 ,   54.34 ,          1
  108 ,      27.67 ,   54.36 ,          1
  153 ,      27.65 ,   54.36 ,          1
  153 ,      27.66 ,   54.38 ,          1
  177 ,      27.65 ,   54.38 ,          1
  177 ,      27.66 ,   54.4  ,          1
  159 ,      27.65 ,   54.4  ,          1
  159 ,      27.65 ,   54.4  ,          1
  281 ,      27.65 ,   54.42 ,          1
  281 ,      27.66 ,   54.42 ,          1
  182 ,      27.65 ,   54.42 ,          1
  182 ,      27.65 ,   54.42 ,          1
  210 ,      27.65 ,   54.42 ,          1
  210 ,      27.66 ,   54.42 ,          1
  182 ,      27.66 ,   54.44 ,          1
  182 ,      27.67 ,   54.44 ,          1
  230 ,      27.67 ,   54.45 ,          1
  230 ,      27.67 ,   54.45 ,          1
  232 ,      27.66 ,   54.45 ,          1
  232 ,      27.69 ,   54.47 ,          1
  232 ,      27.67 ,   54.47 ,          1
  232 ,      27.67 ,   54.49 ,          1
  231 ,      27.67 ,   54.49 ,          1
  231 ,      27.69 ,   54.5  ,          1
  236 ,      27.67 ,   54.5  ,          1
  236 ,      27.69 ,   54.52 ,          1
  226 ,      27.69 ,   54.5  ,          1
  226 ,      27.67 ,   54.5  ,          1
   49 ,      29.55 ,   48.3  ,          1
   48 ,      29.54 ,   48.3  ,          1
   48 ,      29.55 ,   48.3  ,          1
   47 ,      29.55 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   46 ,      29.54 ,   48.3  ,          1
   46 ,      29.55 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   46 ,      29.55 ,   48.3  ,          1
   46 ,      29.54 ,   48.3  ,          1
   47 ,      29.54 ,   48.3  ,          1
   47 ,      29.54 ,   48.28 ,          1
   47 ,      29.54 ,   48.28 ,          1
   47 ,      29.55 ,   48.28 ,          1
   46 ,      29.54 ,   48.28 ,          1
   46 ,      29.55 ,   48.28 ,          1
   46 ,      29.54 ,   48.28 ,          1
   46 ,      29.54 ,   48.28 ,          1
   47 ,      29.54 ,   48.28 ,          1
   47 ,      29.55 ,   48.28 ,          1
   46 ,      29.55 ,   48.28 ,          1
   46 ,      29.56 ,   48.27 ,          1
   46 ,      29.55 ,   48.27 ,          1
   46 ,      29.55 ,   48.27 ,          1
   45 ,      29.54 ,   48.27 ,          1
   45 ,      29.55 ,   48.26 ,          1
   47 ,      29.55 ,   48.28 ,          1
   47 ,      29.55 ,   48.28 ,          1
   43 ,      29.55 ,   48.28 ,          1
   43 ,      29.56 ,   48.28 ,          1
   40 ,      29.54 ,   48.28 ,          1
   40 ,      29.55 ,   48.28 ,          1
   38 ,      29.55 ,   48.3  ,          1
   38 ,      29.55 ,   48.3  ,          1
   59 ,      29.55 ,   48.3  ,          1
   59 ,      29.55 ,   48.3  ,          1
   51 ,      29.55 ,   48.34 ,          1
   51 ,      29.55 ,   48.41 ,          1
   40 ,      29.55 ,   48.51 ,          1
   40 ,      29.55 ,   48.59 ,          1
   68 ,      29.54 ,   48.67 ,          1
   68 ,      29.55 ,   48.76 ,          1
   26 ,      29.54 ,   48.78 ,          1
   26 ,      29.54 ,   48.8  ,          1
   49 ,      29.52 ,   48.84 ,          1
   49 ,      29.52 ,   48.9  ,          1
   35 ,      29.52 ,   48.99 ,          1
   35 ,      29.52 ,   49.22 ,          1
    4 ,      29.51 ,   49.52 ,          0
    4 ,      29.52 ,   49.74 ,          0
    4 ,      29.52 ,   49.94 ,          0
    4 ,      29.54 ,   50.17 ,          0
    1 ,      29.54 ,   50.41 ,          0
    1 ,      29.54 ,   50.69 ,          0
    1 ,      29.55 ,   51.03 ,          0
    1 ,      29.56 ,   51.42 ,          0
    1 ,      29.56 ,   51.87 ,          0
    1 ,      29.56 ,   52.36 ,          0
    1 ,      29.56 ,   52.9  ,          0
    1 ,      29.56 ,   53.46 ,          0
    1 ,      29.58 ,   54.04 ,          0
    1 ,      29.59 ,   54.54 ,          0
    5 ,      29.58 ,   54.84 ,          0
    5 ,      29.59 ,   54.86 ,          0
   12 ,      29.58 ,   54.78 ,          0
   12 ,      29.58 ,   54.65 ,          0
   12 ,      29.56 ,   54.45 ,          0
   12 ,      29.58 ,   54.21 ,          0
   10 ,      29.56 ,   53.94 ,          0
   10 ,      29.58 ,   53.68 ,          0
   10 ,      29.56 ,   53.39 ,          0
   10 ,      29.56 ,   53.15 ,          0
   15 ,      29.55 ,   52.9  ,          0
   15 ,      29.56 ,   52.65 ,          0
   17 ,      29.55 ,   52.41 ,          0
   17 ,      29.55 ,   52.21 ,          0
   15 ,      29.55 ,   52.03 ,          0
   15 ,      29.55 ,   51.83 ,          0
   14 ,      29.55 ,   51.66 ,          0
   14 ,      29.56 ,   51.5  ,          0
   15 ,      29.55 ,   51.32 ,          0
   15 ,      29.55 ,   51.19 ,          0
    8 ,      29.55 ,   51.05 ,          0
    8 ,      29.55 ,   50.94 ,          0
  130 ,      29.55 ,   50.81 ,          1
  130 ,      29.55 ,   50.71 ,          1
  137 ,      29.54 ,   50.6  ,          1
  137 ,      29.55 ,   50.51 ,          1
  153 ,      29.55 ,   50.42 ,          1
  153 ,      29.56 ,   50.34 ,          1
  145 ,      29.55 ,   50.27 ,          1
  145 ,      29.55 ,   50.2  ,          1
  154 ,      29.55 ,   50.14 ,          1
  154 ,      29.55 ,   50.08 ,          1
  190 ,      29.55 ,   50.01 ,          1
  190 ,      29.55 ,   49.96 ,          1
  152 ,      29.55 ,   49.9  ,          1
  152 ,      29.55 ,   49.81 ,          1
  177 ,      29.54 ,   49.73 ,          1
  177 ,      29.55 ,   49.68 ,          1
  185 ,      29.54 ,   49.6  ,          1
  185 ,      29.54 ,   49.53 ,          1
  182 ,      29.54 ,   49.47 ,          1
  182 ,      29.54 ,   49.41 ,          1
  189 ,      29.54 ,   49.35 ,          1
  189 ,      29.54 ,   49.3  ,          1
  173 ,      29.54 ,   49.26 ,          1
  173 ,      29.54 ,   49.2  ,          1
  181 ,      29.54 ,   49.17 ,          1
  181 ,      29.54 ,   49.13 ,          1
  163 ,      29.54 ,   49.1  ,          1
  163 ,      29.55 ,   49.06 ,          1
  174 ,      29.54 ,   49.02 ,          1
  174 ,      29.54 ,   48.99 ,          1
  181 ,      29.52 ,   48.95 ,          1
  181 ,      29.52 ,   48.91 ,          1
  193 ,      29.54 ,   48.9  ,          1
  193 ,      29.54 ,   48.88 ,          1
  186 ,      29.52 ,   48.84 ,          1
  186 ,      29.54 ,   48.82 ,          1
  186 ,      29.52 ,   48.78 ,          1
  186 ,      29.54 ,   48.77 ,          1
  186 ,      29.54 ,   48.75 ,          1
  186 ,      29.54 ,   48.73 ,          1
  165 ,      29.52 ,   48.71 ,          1
  165 ,      29.52 ,   48.69 ,          1
  132 ,      29.52 ,   48.67 ,          1
  132 ,      29.54 ,   48.65 ,          1
   56 ,      29.52 ,   48.64 ,          1
   56 ,      29.52 ,   48.64 ,          1
    5 ,      29.52 ,   48.62 ,          0
    5 ,      29.52 ,   48.6  ,          0
    2 ,      29.51 ,   48.6  ,          0
    2 ,      29.52 ,   48.58 ,          0
    1 ,      29.52 ,   48.58 ,          0
    1 ,      29.52 ,   48.6  ,          0
    1 ,      29.52 ,   48.65 ,          0
    1 ,      29.54 ,   48.77 ,          0
    1 ,      29.54 ,   48.91 ,          0
    1 ,      29.54 ,   49.15 ,          0
    1 ,      29.54 ,   49.41 ,          0
    1 ,      29.54 ,   49.71 ,          0
    0 ,      29.54 ,   50.06 ,          0
    0 ,      29.55 ,   50.42 ,          0
    0 ,      29.55 ,   50.82 ,          0
    0 ,      29.55 ,   51.27 ,          0
    0 ,      29.55 ,   51.76 ,          0
    0 ,      29.56 ,   52.25 ,          0
    0 ,      29.56 ,   52.77 ,          0
    0 ,      29.58 ,   53.3  ,          0
    0 ,      29.58 ,   53.85 ,          0
    0 ,      29.58 ,   54.38 ,          0
    0 ,      29.58 ,   54.92 ,          0
    0 ,      29.59 ,   55.47 ,          0
    0 ,      29.59 ,   56.03 ,          0
    0 ,      29.6  ,   56.54 ,          0
    0 ,      29.59 ,   57.08 ,          0
    0 ,      29.6  ,   57.57 ,          0
    0 ,      29.6  ,   58.07 ,          0
    0 ,      29.6  ,   58.52 ,          0
    0 ,      29.6  ,   58.99 ,          0
    0 ,      29.62 ,   59.39 ,          0
    0 ,      29.62 ,   59.78 ,          0
    0 ,      29.62 ,   60.13 ,          0
    0 ,      29.62 ,   60.46 ,          0
    0 ,      29.63 ,   60.78 ,          0
    0 ,      29.63 ,   61.09 ,          0
    0 ,      29.65 ,   61.35 ,          0
    0 ,      29.63 ,   61.61 ,          0
    0 ,      29.63 ,   61.85 ,          0
    0 ,      29.63 ,   62.09 ,          0
    0 ,      29.65 ,   62.3  ,          0
    0 ,      29.65 ,   62.5  ,          0
    0 ,      29.65 ,   62.69 ,          0
    0 ,      29.66 ,   62.89 ,          0
    0 ,      29.66 ,   63.07 ,          0
    0 ,      29.66 ,   63.24 ,          0
    0 ,      29.66 ,   63.41 ,          0
    0 ,      29.66 ,   63.6  ,          0
    0 ,      29.66 ,   63.79 ,          0
    0 ,      29.66 ,   63.96 ,          0
    0 ,      29.69 ,   64.15 ,          0
    0 ,      29.67 ,   64.33 ,          0
    0 ,      29.67 ,   64.51 ,          0
    0 ,      29.67 ,   64.69 ,          0
    0 ,      29.69 ,   64.88 ,          0
    0 ,      29.69 ,   65.06 ,          0
    0 ,      29.7  ,   65.23 ,          0
    0 ,      29.69 ,   65.43 ,          0
    0 ,      29.7  ,   65.62 ,          0
    0 ,      29.7  ,   65.81 ,          0
    0 ,      29.7  ,   65.99 ,          0
    0 ,      29.7  ,   66.18 ,          0
    0 ,      29.7  ,   66.36 ,          0
    0 ,      29.71 ,   66.56 ,          0
    0 ,      29.7  ,   66.76 ,          0
    0 ,      29.71 ,   66.94 ,          0
    0 ,      29.73 ,   67.11 ,          0
    0 ,      29.71 ,   67.29 ,          0
    0 ,      29.73 ,   67.46 ,          0
    0 ,      29.74 ,   67.64 ,          0
    0 ,      29.73 ,   67.84 ,          0
    0 ,      29.73 ,   68.01 ,          0
    0 ,      29.74 ,   68.18 ,          0
    0 ,      29.75 ,   68.37 ,          0
    0 ,      29.75 ,   68.53 ,          0
    0 ,      29.75 ,   68.7  ,          0
    0 ,      29.77 ,   68.87 ,          0
    0 ,      29.75 ,   69.05 ,          0
    0 ,      29.77 ,   69.2  ,          0
    0 ,      29.77 ,   69.38 ,          0
    0 ,      29.77 ,   69.54 ,          0
    0 ,      29.77 ,   69.7  ,          0
    0 ,      29.77 ,   69.86 ,          0
    0 ,      29.77 ,   70.02 ,          0
    0 ,      29.77 ,   70.18 ,          0
    0 ,      29.78 ,   70.33 ,          0
    0 ,      29.78 ,   70.48 ,          0
    0 ,      29.78 ,   70.62 ,          0
    0 ,      29.8  ,   70.75 ,          0
    0 ,      29.78 ,   70.9  ,          0
    0 ,      29.8  ,   71.01 ,          0
    0 ,      29.8  ,   71.14 ,          0
    0 ,      29.8  ,   71.27 ,          0
    0 ,      29.8  ,   71.39 ,          0
    0 ,      29.82 ,   71.52 ,          0
    0 ,      29.82 ,   71.63 ,          0
    0 ,      29.82 ,   71.76 ,          0
    0 ,      29.83 ,   71.87 ,          0
    0 ,      29.85 ,   71.96 ,          0
    0 ,      29.83 ,   72.09 ,          0
    0 ,      29.85 ,   72.19 ,          0
    0 ,      29.83 ,   72.3  ,          0
    0 ,      29.86 ,   72.39 ,          0
    0 ,      29.85 ,   72.49 ,          0
    0 ,      29.85 ,   72.58 ,          0
    0 ,      29.86 ,   72.67 ,          0
    0 ,      29.87 ,   72.75 ,          0
    0 ,      29.86 ,   72.85 ,          0
    0 ,      29.87 ,   72.95 ,          0
    0 ,      29.86 ,   73.04 ,          0
    0 ,      29.86 ,   73.12 ,          0
    0 ,      29.86 ,   73.22 ,          0
    0 ,      29.87 ,   73.28 ,          0
    0 ,      29.89 ,   73.36 ,          0
    0 ,      29.89 ,   73.43 ,          0
    0 ,      29.89 ,   73.51 ,          0
    0 ,      29.9  ,   73.57 ,          0
    0 ,      29.9  ,   73.65 ,          0
    0 ,      29.92 ,   73.72 ,          0
    0 ,      29.9  ,   73.8  ,          0
    0 ,      29.9  ,   73.88 ,          0
    0 ,      29.9  ,   73.94 ,          0
    0 ,      29.93 ,   74.01 ,          0
    0 ,      29.92 ,   74.09 ,          0
    0 ,      29.93 ,   74.15 ,          0
    0 ,      29.92 ,   74.21 ,          0
    0 ,      29.93 ,   74.28 ,          0
    0 ,      29.93 ,   74.32 ,          0
    0 ,      29.94 ,   74.38 ,          0
    0 ,      29.93 ,   74.44 ,          0
    0 ,      29.94 ,   74.49 ,          0
    0 ,      29.94 ,   74.55 ,          0
    0 ,      29.94 ,   74.62 ,          0
    0 ,      29.94 ,   74.68 ,          0
    0 ,      29.94 ,   74.73 ,          0
    0 ,      29.96 ,   74.79 ,          0
    0 ,      29.98 ,   74.83 ,          0
    0 ,      29.97 ,   74.89 ,          0
    0 ,      29.98 ,   74.92 ,          0
    0 ,      29.98 ,   74.97 ,          0
    0 ,      29.98 ,   75.02 ,          0
    0 ,      29.98 ,   75.07 ,          0
    0 ,      30.0  ,   75.1  ,          0
    0 ,      30.0  ,   75.13 ,          0
    0 ,      30.0  ,   75.16 ,          0
    0 ,      30.01 ,   75.21 ,          0
    0 ,      30.01 ,   75.24 ,          0
    0 ,      30.01 ,   75.27 ,          0
    0 ,      30.01 ,   75.29 ,          0
    0 ,      30.01 ,   75.31 ,          0
    0 ,      30.01 ,   75.33 ,          0
    0 ,      30.02 ,   75.35 ,          0
    0 ,      30.04 ,   75.38 ,          0
    0 ,      30.04 ,   75.39 ,          0
    0 ,      30.04 ,   75.39 ,          0
    0 ,      30.04 ,   75.42 ,          0
    0 ,      30.05 ,   75.44 ,          0
    0 ,      30.05 ,   75.44 ,          0
    0 ,      30.07 ,   75.45 ,          0
    0 ,      30.05 ,   75.45 ,          0
    0 ,      30.07 ,   75.47 ,          0
    0 ,      30.07 ,   75.48 ,          0
    0 ,      30.08 ,   75.48 ,          0
    0 ,      30.07 ,   75.5  ,          0
    0 ,      30.08 ,   75.51 ,          0
    0 ,      30.08 ,   75.51 ,          0
    0 ,      30.08 ,   75.54 ,          0
    0 ,      30.08 ,   75.54 ,          0
    0 ,      30.09 ,   75.56 ,          0
    0 ,      30.11 ,   75.59 ,          0
    0 ,      30.09 ,   75.6  ,          0
    0 ,      30.09 ,   75.62 ,          0
    0 ,      30.11 ,   75.64 ,          0
    0 ,      30.12 ,   75.65 ,          0
    0 ,      30.12 ,   75.67 ,          0
    0 ,      30.13 ,   75.68 ,          0
    0 ,      30.13 ,   75.7  ,          0
    0 ,      30.13 ,   75.71 ,          0
    0 ,      30.15 ,   75.73 ,          0
    0 ,      30.13 ,   75.74 ,          0
    0 ,      30.15 ,   75.76 ,          0
    0 ,      30.16 ,   75.77 ,          0
    0 ,      30.16 ,   75.79 ,          0
    0 ,      30.16 ,   75.83 ,          0
    0 ,      30.16 ,   75.84 ,          0
    0 ,      30.16 ,   75.85 ,          0
    0 ,      30.16 ,   75.89 ,          0
    0 ,      30.16 ,   75.9  ,          0
    0 ,      30.17 ,   75.92 ,          0
    0 ,      30.17 ,   75.97 ,          0
    0 ,      30.19 ,   75.98 ,          0
    0 ,      30.2  ,   76.01 ,          0
    0 ,      30.2  ,   76.05 ,          0
    0 ,      30.2  ,   76.08 ,          0
    0 ,      30.22 ,   76.09 ,          0
    0 ,      30.22 ,   76.12 ,          0
    0 ,      30.23 ,   76.15 ,          0
    0 ,      30.23 ,   76.18 ,          0
    0 ,      30.23 ,   76.22 ,          0
    0 ,      30.23 ,   76.25 ,          0
    0 ,      30.23 ,   76.28 ,          0
    0 ,      30.24 ,   76.3  ,          0
    0 ,      30.24 ,   76.32 ,          0
    0 ,      30.24 ,   76.35 ,          0
    0 ,      30.24 ,   76.37 ,          0
    0 ,      30.26 ,   76.41 ,          0
    0 ,      30.27 ,   76.42 ,          0
    0 ,      30.27 ,   76.45 ,          0
    0 ,      30.27 ,   76.47 ,          0
    0 ,      30.27 ,   76.5  ,          0
    0 ,      30.27 ,   76.53 ,          0
    0 ,      30.28 ,   76.56 ,          0
    0 ,      30.28 ,   76.58 ,          0
    0 ,      30.28 ,   76.61 ,          0
    0 ,      30.3  ,   76.64 ,          0
    0 ,      30.3  ,   76.66 ,          0
    0 ,      30.31 ,   76.69 ,          0
    0 ,      30.31 ,   76.72 ,          0
    0 ,      30.32 ,   76.74 ,          0
    0 ,      30.32 ,   76.77 ,          0
    0 ,      30.32 ,   76.78 ,          0
    0 ,      30.34 ,   76.81 ,          0
    0 ,      30.34 ,   76.84 ,          0
    0 ,      30.34 ,   76.87 ,          0
    0 ,      30.35 ,   76.88 ,          0
    0 ,      30.35 ,   76.91 ,          0
    0 ,      30.35 ,   76.95 ,          0
    0 ,      30.35 ,   76.98 ,          0
    0 ,      30.37 ,   77.01 ,          0
    0 ,      30.37 ,   77.03 ,          0
    0 ,      30.38 ,   77.06 ,          0
    0 ,      30.37 ,   77.09 ,          0
